Έτος,Δήμος,cleaned dimos,Org_ID,Περιφέρεια,Δασαρχείο,Κατάθεση αντιπυρκού σχεδίου στη ΓΓ. Πολ. Προστασίας,Χρηματοδότηηση ΥΠΕΣ,Συμπληρωματική χρηματοδότηση ΥΠΕΣ,#ανάθεση,#ανάληψη,#οριστικοποίηση,#έγκριση,Πρόταση χρηματοδότησης ΓΓ Πολ Προστασίας,Χρηματοδότηση ΕΣΠΑ,Χρηματοδότηση Αντώνης Τρίτσης,Άλλη πηγή χρηματοδότησης ονομαστικά,Δαπάνη για αντιπυρρική προστασία - Ισολογισμός,Αρ. Υπαλλήλων δήμου για πυροπροστασία,Αριθμός Πυρκαγιών,Καμμένες εκτάσεις,Τι ποσοστό του τακτικού προϋπολογισμού δίνεται σε πυροπροστασία
2020,ΔΗΜΟΣ ΟΡΟΠΕΔΙΟΥ ΛΑΣΙΘΙΟΥ,ΟΡΟΠΕΔΙΟΥ ΛΑΣΙΘΙΟΥ,,ΛΑΣΙΘΙΟΥ,,,30000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΟΡΧΟΜΕΝΟΥ,ΟΡΧΟΜΕΝΟΥ,,ΒΟΙΩΤΙΑΣ,,,39000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΑΓΓΑΙΟΥ,ΠΑΓΓΑΙΟΥ,,ΚΑΒΑΛΑΣ,,,57000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΑΙΑΝΙΑΣ,ΠΑΙΑΝΙΑΣ,,ΑΤΤΙΚΗΣ,,,40000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΑΙΟΝΙΑΣ,ΠΑΙΟΝΙΑΣ,,ΚΙΛΚΙΣ,,,61000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ,ΠΑΛΑΙΟΥ ΦΑΛΗΡΟΥ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΑΛΑΜΑ,ΠΑΛΑΜΑ,,ΚΑΡΔΙΤΣΑΣ,,,18000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΑΠΑΓΟΥ-ΧΟΛΑΡΓΟΥ,ΠΑΠΑΓΟΥ-ΧΟΛΑΡΓΟΥ,,ΑΤΤΙΚΗΣ,,,38400,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΑΡΑΝΕΣΤΙΟΥ,ΠΑΡΑΝΕΣΤΙΟΥ,,ΔΡΑΜΑΣ,,,37000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΑΡΓΑΣ,ΠΑΡΓΑΣ,,ΠΡΕΒΕΖΗΣ,,,23400,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΑΡΟΥ,ΠΑΡΟΥ,,ΚΥΚΛΑΔΩΝ,,,36000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΑΤΜΟΥ,ΠΑΤΜΟΥ,,ΔΩΔΕΚΑΝΗΣΟΥ,,,18000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΑΤΡΕΩΝ,ΠΑΤΡΕΩΝ,,ΑΧΑΙΑΣ,,,130000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΑΥΛΟΥ ΜΕΛΑ,ΠΑΥΛΟΥ ΜΕΛΑ,,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,33700,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΕΙΡΑΙΩΣ,ΠΕΙΡΑΙΩΣ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΕΛΛΑΣ,ΠΕΛΛΑΣ,,ΠΕΛΛΑΣ,,,56000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΕΡΑΜΑΤΟΣ,ΠΕΡΑΜΑΤΟΣ,,ΑΤΤΙΚΗΣ,,,18000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΕΡΙΣΤΕΡΙΟΥ,ΠΕΡΙΣΤΕΡΙΟΥ,,ΑΤΤΙΚΗΣ,,,21600,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΕΤΡΟΥΠΟΛΗΣ,ΠΕΤΡΟΥΠΟΛΗΣ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΗΝΕΙΟΥ,ΠΗΝΕΙΟΥ,,ΗΛΕΙΑΣ,,,51500,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΛΑΤΑΝΙΑ,ΠΛΑΤΑΝΙΑ,,ΧΑΝΙΩΝ,,,66400,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΟΛΥΓΥΡΟΥ,ΠΟΛΥΓΥΡΟΥ,,ΧΑΛΚΙΔΙΚΗΣ,,,90600,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΟΡΟΥ,ΠΟΡΟΥ,,ΑΤΤΙΚΗΣ,,,33000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΡΕΒΕΖΑΣ,ΠΡΕΒΕΖΑΣ,,ΠΡΕΒΕΖΗΣ,,,38000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΡΕΣΠΩΝ,ΠΡΕΣΠΩΝ,,ΦΛΩΡΙΝΑΣ,,,28000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΡΟΣΟΤΣΑΝΗΣ,ΠΡΟΣΟΤΣΑΝΗΣ,,ΔΡΑΜΑΣ,,,31000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΥΔΝΑΣ-ΚΟΛΙΝΔΡΟΥ,ΠΥΔΝΑΣ-ΚΟΛΙΝΔΡΟΥ,,ΠΙΕΡΙΑΣ,,,44000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΥΛΑΙΑΣ-ΧΟΡΤΙΑΤΗ,ΠΥΛΑΙΑΣ-ΧΟΡΤΙΑΤΗ,,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,39800,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΥΛΗΣ,ΠΥΛΗΣ,,ΤΡΙΚΑΛΩΝ,,,53000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,ΠΥΛΟΥ-ΝΕΣΤΟΡΟΣ,,ΜΕΣΣΗΝΙΑΣ,,,99000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΥΡΓΟΥ,ΠΥΡΓΟΥ,,ΗΛΕΙΑΣ,,,75900,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΠΩΓΩΝΙΟΥ,ΠΩΓΩΝΙΟΥ,,ΙΩΑΝΝΙΝΩΝ,,,60000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΡΑΦΗΝΑΣ-ΠΙΚΕΡΜΙΟΥ,ΡΑΦΗΝΑΣ-ΠΙΚΕΡΜΙΟΥ,,ΑΤΤΙΚΗΣ,,,42000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΡΕΘΥΜΝΗΣ,ΡΕΘΥΜΝΗΣ,,ΡΕΘΥΜΝΟΥ,,,60000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΡΗΓΑ ΦΕΡΑΙΟΥ,ΡΗΓΑ ΦΕΡΑΙΟΥ,,ΜΑΓΝΗΣΙΑΣ,,,57000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΑΛΑΜΙΝΑΣ,ΣΑΛΑΜΙΝΑΣ,,ΑΤΤΙΚΗΣ,,,85000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΑΜΟΘΡΑΚΗΣ,ΣΑΜΟΘΡΑΚΗΣ,,ΕΒΡΟΥ,,,28000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΑΜΟΥ,ΣΑΜΟΥ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΑΡΩΝΙΚΟΥ,ΣΑΡΩΝΙΚΟΥ,,ΑΤΤΙΚΗΣ,,,82000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΕΡΙΦΟΥ,ΣΕΡΙΦΟΥ,,ΚΥΚΛΑΔΩΝ,,,10000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,,ΣΕΡΡΩΝ,,,41000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΗΤΕΙΑΣ,ΣΗΤΕΙΑΣ,,ΛΑΣΙΘΙΟΥ,,,64000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΙΘΩΝΙΑΣ,ΣΙΘΩΝΙΑΣ,,ΧΑΛΚΙΔΙΚΗΣ,,,68900,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΙΚΙΝΟΥ,ΣΙΚΙΝΟΥ,,ΚΥΚΛΑΔΩΝ,,,7800,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΙΚΥΩΝΙΩΝ,ΣΙΚΥΩΝΙΩΝ,,ΚΟΡΙΝΘΙΑΣ,,,77800,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΙΝΤΙΚΗΣ,ΣΙΝΤΙΚΗΣ,,ΣΕΡΡΩΝ,,,52000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΙΦΝΟΥ,ΣΙΦΝΟΥ,,ΚΥΚΛΑΔΩΝ,,,11000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΚΙΑΘΟΥ,ΣΚΙΑΘΟΥ,,ΜΑΓΝΗΣΙΑΣ,,,31000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΚΟΠΕΛΟΥ,ΣΚΟΠΕΛΟΥ,,ΜΑΓΝΗΣΙΑΣ,,,43300,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΚΥΔΡΑΣ,ΣΚΥΔΡΑΣ,,ΠΕΛΛΑΣ,,,24000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΚΥΡΟΥ,ΣΚΥΡΟΥ,,ΕΥΒΟΙΑΣ,,,30900,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΟΥΛΙΟΥ,ΣΟΥΛΙΟΥ,,ΘΕΣΠΡΩΤΙΑΣ,,,42000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΟΦΑΔΩΝ,ΣΟΦΑΔΩΝ,,ΚΑΡΔΙΤΣΑΣ,,,36000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΠΑΡΤΗΣ,ΣΠΑΡΤΗΣ,,ΛΑΚΩΝΙΑΣ,,,158000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΠΑΤΩΝ-ΑΡΤΕΜΙΔΟΣ,ΣΠΑΤΩΝ-ΑΡΤΕΜΙΔΟΣ,,ΑΤΤΙΚΗΣ,,,31000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΠΕΤΣΩΝ,ΣΠΕΤΣΩΝ,,ΑΤΤΙΚΗΣ,,,17800,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΤΥΛΙΔΑΣ,ΣΤΥΛΙΔΑΣ,,ΦΘΙΩΤΙΔΑΣ,,,47600,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΥΡΟΥ-ΕΡΜΟΥΠΟΛΗΣ,ΣΥΡΟΥ-ΕΡΜΟΥΠΟΛΗΣ,,ΚΥΚΛΑΔΩΝ,,,47900,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΦΑΚΙΩΝ,ΣΦΑΚΙΩΝ,,ΧΑΝΙΩΝ,,,39000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΤΑΝΑΓΡΑΣ,ΤΑΝΑΓΡΑΣ,,ΒΟΙΩΤΙΑΣ,,,79000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΤΕΜΠΩΝ,ΤΕΜΠΩΝ,,ΛΑΡΙΣΑΣ,,,47600,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΤΗΛΟΥ,ΤΗΛΟΥ,,ΔΩΔΕΚΑΝΗΣΟΥ,,,18000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΤΗΝΟΥ,ΤΗΝΟΥ,,ΚΥΚΛΑΔΩΝ,,,29700,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΤΟΠΕΙΡΟΥ,ΤΟΠΕΙΡΟΥ,,ΞΑΝΘΗΣ,,,16500,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ,ΤΡΙΚΚΑΙΩΝ,,ΤΡΙΚΑΛΩΝ,,,57000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΤΡΙΠΟΛΗΣ,ΤΡΙΠΟΛΗΣ,,ΑΡΚΑΔΙΑΣ,,,149000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΤΡΙΦΥΛΙΑΣ,ΤΡΙΦΥΛΙΑΣ,,ΜΕΣΣΗΝΙΑΣ,,,#N/A,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΤΡΟΙΖΗΝΙΑΣ-ΜΕΘΑΝΩΝ,ΤΡΟΙΖΗΝΙΑΣ-ΜΕΘΑΝΩΝ,,ΑΤΤΙΚΗΣ,,,#N/A,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΤΥΡΝΑΒΟΥ,ΤΥΡΝΑΒΟΥ,,ΛΑΡΙΣΑΣ,,,31000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΥΔΡΑΣ,ΥΔΡΑΣ,,ΑΤΤΙΚΗΣ,,,18000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΦΑΙΣΤΟΥ,ΦΑΙΣΤΟΥ,,ΗΡΑΚΛΕΙΟΥ,,,47500,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΦΑΡΚΑΔΟΝΑΣ,ΦΑΡΚΑΔΟΝΑΣ,,ΤΡΙΚΑΛΩΝ,,,21000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΦΑΡΣΑΛΩΝ,ΦΑΡΣΑΛΩΝ,,ΛΑΡΙΣΑΣ,,,39000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΦΙΛΙΑΤΩΝ,ΦΙΛΙΑΤΩΝ,,ΘΕΣΠΡΩΤΙΑΣ,,,44000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΦΛΩΡΙΝΑΣ,ΦΛΩΡΙΝΑΣ,,ΦΛΩΡΙΝΑΣ,,,49000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΦΟΛΕΓΑΝΔΡΟΥ,ΦΟΛΕΓΑΝΔΡΟΥ,,ΚΥΚΛΑΔΩΝ,,,8400,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΦΟΥΡΝΩΝ ΚΟΡΣΕΩΝ,ΦΟΥΡΝΩΝ ΚΟΡΣΕΩΝ,,ΣΑΜΟΥ,,,15700,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΦΥΛΗΣ,ΦΥΛΗΣ,,ΑΤΤΙΚΗΣ,,,76000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΧΑΙΔΑΡΙΟΥ,ΧΑΙΔΑΡΙΟΥ,,#N/A,,,25600,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΧΑΛΑΝΔΡΙΟΥ,ΧΑΛΑΝΔΡΙΟΥ,,ΑΤΤΙΚΗΣ,,,20000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΧΑΛΚΗΔΟΝΟΣ,ΧΑΛΚΗΔΟΝΟΣ,,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,42900,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΧΑΛΚΗΣ,ΧΑΛΚΗΣ,,ΔΩΔΕΚΑΝΗΣΟΥ,,,11000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΧΑΛΚΙΔΕΩΝ,ΧΑΛΚΙΔΕΩΝ,,ΕΥΒΟΙΑΣ,,,98000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΧΑΝΙΩΝ,ΧΑΝΙΩΝ,,ΧΑΝΙΩΝ,,,104600,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΧΕΡΣΟΝΗΣΟΥ,ΧΕΡΣΟΝΗΣΟΥ,,ΗΡΑΚΛΕΙΟΥ,,,38000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΧΙΟΥ,ΧΙΟΥ,,ΧΙΟΥ,,,187800,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΨΑΡΩΝ,ΨΑΡΩΝ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΦΙΛΟΘΕΗΣ-ΨΥΧΙΚΟΥ,ΦΙΛΟΘΕΗΣ-ΨΥΧΙΚΟΥ,,ΑΤΤΙΚΗΣ,,,#N/A,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΩΡΑΙΟΚΑΣΤΡΟΥ,ΩΡΑΙΟΚΑΣΤΡΟΥ,,ΘΕΣΣΑΛΟΝΙΚΗΣ,,,39700,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΗΡΑΚΛΕΙΟΥ (ΚΡΗΤΗΣ),ΗΡΑΚΛΕΙΟΥ (ΚΡΗΤΗΣ),,#N/A,,,#N/A,,,,,,,,,,,,,,
2020,ΔΗΜΟ ΑΡΓΟΥΣ ΟΡΕΣΤΙΚΟΥ,ΔΗΜΟ ΑΡΓΟΥΣ ΟΡΕΣΤΙΚΟΥ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ  ΝΕΑΣ  ΦΙΛΑΔΕΛΦΕΙΑΣ-ΝΕΑΣ ΧΑΛΚΗΔΟΝΑΣ, ΝΕΑΣ  ΦΙΛΑΔΕΛΦΕΙΑΣ-ΝΕΑΣ ΧΑΛΚΗΔΟΝΑΣ,#N/A,ΑΤΤΙΚΗΣ,,,36400,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΕΡΒΙΩΝ,ΣΕΡΒΙΩΝ,,ΚΟΖΑΝΗΣ,,,28400,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΔΥΤΙΚΗΣ ΛΕΣΒΟΥ,ΔΥΤΙΚΗΣ ΛΕΣΒΟΥ,,#N/A,,,204700,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΑΡΓΟΣΤΟΛΙΟΥ,ΑΡΓΟΣΤΟΛΙΟΥ,,ΚΕΦΑΛΛΗΝΙΑΣ,,,86200,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΛΗΞΟΥΡΙΟΥ,ΛΗΞΟΥΡΙΟΥ,,ΚΕΦΑΛΛΗΝΙΑΣ,,,23000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΑΜΗΣ,ΣΑΜΗΣ,,ΚΕΦΑΛΛΗΝΙΑΣ,,,63800,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΚΕΝΤΡΙΚΗΣ ΚΕΡΚΥΡΑΣ ΚΑΙ ΔΙΑΠΟΝΤΙΩΝ ΝΗΣΩΝ,ΚΕΝΤΡΙΚΗΣ ΚΕΡΚΥΡΑΣ ΚΑΙ ΔΙΑΠΟΝΤΙΩΝ ΝΗΣΩΝ,,ΚΕΡΚΥΡΑΣ,,,#N/A,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΝΟΤΙΑΣ ΚΕΡΚΥΡΑΣ,ΝΟΤΙΑΣ ΚΕΡΚΥΡΑΣ,,ΚΕΡΚΥΡΑΣ,,,57000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΒΟΡΕΙΑΣ ΚΕΡΚΥΡΑΣ,ΒΟΡΕΙΑΣ ΚΕΡΚΥΡΑΣ,,ΚΕΡΚΥΡΑΣ,,,78600,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΑΝΑΤΟΛΙΚΗΣ ΣΑΜΟΥ,ΑΝΑΤΟΛΙΚΗΣ ΣΑΜΟΥ,,ΣΑΜΟΥ,,,81200,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΔΥΤΙΚΗΣ ΣΑΜΟΥ,ΔΥΤΙΚΗΣ ΣΑΜΟΥ,,ΣΑΜΟΥ,,,67200,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΒΕΛΒΕΝΤΟΥ,ΒΕΛΒΕΝΤΟΥ,,ΚΟΖΑΝΗΣ,,,7600,,,,,,,,,,,,,,
2020,ΙΔΙΟΜΟΡΦΗ ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΡΑΔΙΟΦΩΝΙΑΣ ΔΗΜΟΥ ΦΕΡΩΝ,ΙΔΙΟΜΟΡΦΗ ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΡΑΔΙΟΦΩΝΙΑΣ ΔΗΜΟΥ ΦΕΡΩΝ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΜΕΤΕΩΡΩΝ,ΜΕΤΕΩΡΩΝ,,ΤΡΙΚΑΛΩΝ,,,85000,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΣΕΡΒΙΩΝ-ΒΕΛΒΕΝΤΟΥ,ΣΕΡΒΙΩΝ-ΒΕΛΒΕΝΤΟΥ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2020,ΔΗΜΟΣ ΦΙΛΑΔΕΛΦΕΙΑΣ-ΧΑΛΚΗΔΟΝΟΣ,ΦΙΛΑΔΕΛΦΕΙΑΣ-ΧΑΛΚΗΔΟΝΟΣ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2020,ΕΝΕΡΓΕΙΑΚΗ ΚΟΙΝΟΤΗΤΑ ΑΓΡΙΝΙΟΥ ΣΥΝ ΠΕ,ΕΝΕΡΓΕΙΑΚΗ ΚΟΙΝΟΤΗΤΑ ΑΓΡΙΝΙΟΥ ΣΥΝ ΠΕ,,#N/A,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΡΧΑΙΑΣ ΟΛΥΜΠΙΑΣ,ΑΡΧΑΙΑΣ ΟΛΥΜΠΙΑΣ,,ΗΛΕΙΑΣ,,,85800,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΧΑΡΝΩΝ,ΑΧΑΡΝΩΝ,,ΑΤΤΙΚΗΣ,,,63000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ,ΓΛΥΦΑΔΑΣ,,ΑΤΤΙΚΗΣ,,,22000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΙΣΤΙΑΙΑΣ-ΑΙΔΗΨΟΥ,ΙΣΤΙΑΙΑΣ-ΑΙΔΗΨΟΥ,6124,ΕΥΒΟΙΑΣ,,,93000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΜΑΝΤΟΥΔΙΟΥ-ΛΙΜΝΗΣ-ΑΓΙΑΣ ΑΝΝΑΣ,ΜΑΝΤΟΥΔΙΟΥ-ΛΙΜΝΗΣ-ΑΓΙΑΣ ΑΝΝΑΣ,,ΕΥΒΟΙΑΣ,,,73000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΜΥΤΙΛΗΝΗΣ,ΜΥΤΙΛΗΝΗΣ,,ΛΕΣΒΟΥ,,,#N/A,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΠΕΝΤΕΛΗΣ,ΠΕΝΤΕΛΗΣ,,ΑΤΤΙΚΗΣ,,,75000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΡΟΔΟΥ,ΡΟΔΟΥ,,ΔΩΔΕΚΑΝΗΣΟΥ,,,258000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΣΟΥΦΛΙΟΥ,ΣΟΥΦΛΙΟΥ,,ΕΒΡΟΥ,,,76600,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΩΡΩΠΟΥ,ΩΡΩΠΟΥ,,ΑΤΤΙΚΗΣ,,,185000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΛΜΩΠΙΑΣ,ΑΛΜΩΠΙΑΣ,,ΠΕΛΛΑΣ,,,44000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΝΩΓΕΙΩΝ,ΑΝΩΓΕΙΩΝ,,ΡΕΘΥΜΝΟΥ,,,11400,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΒΔΗΡΩΝ,ΑΒΔΗΡΩΝ,,ΞΑΝΘΗΣ,,,25400,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΓΑΘΟΝΗΣΙΟΥ,ΑΓΑΘΟΝΗΣΙΟΥ,,ΔΩΔΕΚΑΝΗΣΟΥ,,,12400,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΓΙΑΣ,ΑΓΙΑΣ,,ΛΑΡΙΣΑΣ,,,53800,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,,ΑΤΤΙΚΗΣ,,,27000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ,,ΑΤΤΙΚΗΣ,,,24800,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,ΑΓΙΟΥ ΒΑΣΙΛΕΙΟΥ,,ΡΕΘΥΜΝΟΥ,,,70900,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ,ΑΓΙΟΥ ΔΗΜΗΤΡΙΟΥ,,ΑΤΤΙΚΗΣ,,,14600,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΓΙΟΥ ΕΥΣΤΡΑΤΙΟΥ,ΑΓΙΟΥ ΕΥΣΤΡΑΤΙΟΥ,,ΛΕΣΒΟΥ,,,20000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ-ΚΑΜΑΤΕΡΟΥ,ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ-ΚΑΜΑΤΕΡΟΥ,,ΑΤΤΙΚΗΣ,,,24800,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΓΚΙΣΤΡΙΟΥ,ΑΓΚΙΣΤΡΙΟΥ,,ΑΤΤΙΚΗΣ,,,15000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΓΡΑΦΩΝ,ΑΓΡΑΦΩΝ,,ΕΥΡΥΤΑΝΙΑΣ,,,61000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΓΡΙΝΙΟΥ,ΑΓΡΙΝΙΟΥ,,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,,,144000,,,,,,,,,,,,,,
2019,ΔΗΜΟΣ ΑΘΗΝΑΙΩΝ,ΑΘΗΝΑΙΩΝ,,ΑΤΤΙΚΗΣ,,,118000,,,,,,,,,,,,,,
